host_is_superhost,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,Number of amenities,guests_included,price_per_extra_person,minimum_nights,number_of_reviews,number_days_btw_first_last_review,review_scores_rating,cancellation_policy,price,price_gte_150,price_category
1,1,Jamaica Plain,42.31796621,-71.11153464,Apartment,Entire home/apt,2,1,1,1,Real Bed,10,0,0,2,70,661,96,strict,115,0,btw_$75-$150
0,1,Jamaica Plain,42.32489118,-71.11344013,Apartment,Shared room,1,1,1,1,Real Bed,10,1,0,1,0,0,,strict,49,0,lte_$75
1,1,Jamaica Plain,42.31590401,-71.11404803,Townhouse,Private room,2,1,1,1,Real Bed,21,1,0,2,25,328,98,strict,95,0,btw_$75-$150
0,0,Jamaica Plain,42.31274188,-71.1120145,House,Entire home/apt,6,1,4,4,Real Bed,8,1,0,3,1,0,100,strict,275,1,gte_226
1,1,Jamaica Plain,42.30454928,-71.11553159,Apartment,Entire home/apt,9,1,4,4,Real Bed,23,4,40,2,75,573,97,strict,230,1,gte_226
0,1,Jamaica Plain,42.31527369,-71.10846155,Apartment,Entire home/apt,4,1,1,4,Real Bed,21,3,30,2,59,382,99,moderate,130,0,btw_$75-$150
0,1,Jamaica Plain,42.31465541,-71.09929095,Apartment,Entire home/apt,5,1,2,3,Real Bed,25,4,10,3,20,309,93,moderate,192,1,btw_$151-$225
0,0,Jamaica Plain,42.32504873,-71.10629609,Apartment,Entire home/apt,5,1,3,4,Real Bed,18,1,0,2,99,546,85,moderate,175,1,btw_$151-$225
0,1,Jamaica Plain,42.29554924,-71.11354969,Apartment,Private room,2,1,1,1,Real Bed,18,1,0,1,2,174,80,flexible,70,0,lte_$75
1,1,Jamaica Plain,42.32235541,-71.10672991,Townhouse,Private room,2,1.5,1,1,Real Bed,16,1,0,5,6,115,100,moderate,65,0,lte_$75
0,1,Jamaica Plain,42.30571166,-71.1056671,Apartment,Private room,2,1,1,1,Real Bed,10,1,0,1,1,0,100,flexible,100,0,btw_$75-$150
0,0,Jamaica Plain,42.30248683,-71.11331373,Apartment,Entire home/apt,3,1,1,1,Real Bed,12,1,0,1,0,0,,flexible,185,1,btw_$151-$225
0,1,Jamaica Plain,42.31867699,-71.10033307,House,Entire home/apt,10,2.5,5,5,Real Bed,17,4,25,5,3,363,87,strict,250,1,gte_226
0,1,Jamaica Plain,42.31762622,-71.10865424,Apartment,Entire home/apt,2,1,1,1,Real Bed,9,2,10,1,3,177,93,moderate,110,0,btw_$75-$150
0,1,Jamaica Plain,42.31227026,-71.10086091,House,Entire home/apt,5,1.5,2,3,Real Bed,11,1,0,1,0,0,,flexible,150,1,btw_$75-$150
0,1,Jamaica Plain,42.32527017,-71.10701089,Apartment,Entire home/apt,6,1,2,4,Real Bed,24,1,0,2,23,107,89,moderate,168,1,btw_$151-$225
1,1,Jamaica Plain,42.29558695,-71.11941564,Apartment,Private room,2,1,1,1,Real Bed,17,2,25,1,169,706,98,flexible,60,0,lte_$75
0,1,Jamaica Plain,42.29812412,-71.11413549,Apartment,Private room,2,1,1,1,Real Bed,17,1,10,1,47,494,90,moderate,59,0,lte_$75
0,0,Jamaica Plain,42.31753771,-71.10845722,House,Private room,2,1,1,1,Real Bed,12,1,0,1,15,270,91,flexible,60,0,lte_$75
0,1,Jamaica Plain,42.30683414,-71.11331231,Apartment,Entire home/apt,4,1,2,4,Real Bed,11,3,25,2,7,101,94,flexible,145,0,btw_$75-$150
0,0,Jamaica Plain,42.30720226,-71.1195889,Apartment,Private room,2,1,1,1,Real Bed,14,1,0,1,1,0,100,moderate,80,0,btw_$75-$150
1,1,Jamaica Plain,42.31961969,-71.10482911,Apartment,Entire home/apt,3,1,1,2,Real Bed,21,1,36,2,127,746,97,strict,114,0,btw_$75-$150
0,0,Jamaica Plain,42.31026209,-71.1125744,House,Private room,2,1,1,1,Real Bed,17,2,50,2,2,48,80,flexible,170,1,btw_$151-$225
0,1,Jamaica Plain,42.31856881,-71.11415408,Apartment,Entire home/apt,6,2,2,2,Real Bed,14,1,0,3,108,1420,95,strict,240,1,gte_226
0,1,Jamaica Plain,42.31012524,-71.1028772,Apartment,Entire home/apt,4,1,2,2,Real Bed,14,2,35,2,5,373,95,flexible,150,1,btw_$75-$150
0,1,Jamaica Plain,42.3095023,-71.11675448,Apartment,Private room,2,1,1,1,Futon,19,1,9,3,11,356,98,strict,69,0,lte_$75
0,1,Jamaica Plain,42.3037631,-71.11400263,Apartment,Private room,2,1,1,1,Real Bed,14,1,0,3,18,1268,95,strict,80,0,btw_$75-$150
1,1,Jamaica Plain,42.31343054,-71.10571837,Apartment,Private room,2,1,1,1,Real Bed,12,1,10,1,62,1257,97,moderate,85,0,btw_$75-$150
0,1,Jamaica Plain,42.30894842,-71.11416181,Apartment,Private room,4,1,1,2,Real Bed,16,2,25,1,58,481,92,moderate,75,0,lte_$75
0,1,Jamaica Plain,42.30639602,-71.10593529,Apartment,Entire home/apt,4,1,2,2,Real Bed,12,1,0,1,1,0,80,flexible,150,1,btw_$75-$150
0,1,Jamaica Plain,42.31551269,-71.10157723,House,Private room,2,2,1,1,Real Bed,17,0,0,1,2,71,90,moderate,70,0,lte_$75
0,1,Jamaica Plain,42.30932886,-71.1176428,House,Private room,3,1,1,2,Real Bed,20,2,25,3,97,887,96,flexible,80,0,btw_$75-$150
0,0,Jamaica Plain,42.31097645,-71.10416186,Apartment,Entire home/apt,7,1.5,3,4,Real Bed,21,4,30,2,0,0,,moderate,225,1,btw_$151-$225
0,1,Jamaica Plain,42.31686602,-71.10254447,Apartment,Entire home/apt,4,1,2,2,Real Bed,22,4,20,3,8,1103,100,strict,225,1,btw_$151-$225
0,1,Jamaica Plain,42.32473174,-71.10791788,House,Entire home/apt,4,2,2,2,Real Bed,9,1,0,7,2,366,100,flexible,178,1,btw_$151-$225
0,0,Jamaica Plain,42.31308412,-71.10511678,Apartment,Entire home/apt,4,1,2,2,Real Bed,17,1,0,1,13,111,94,moderate,175,1,btw_$151-$225
0,1,Jamaica Plain,42.30918196,-71.1104931,Apartment,Entire home/apt,3,1,0,2,Real Bed,12,2,15,1,16,114,100,moderate,109,0,btw_$75-$150
1,1,Jamaica Plain,42.29715508,-71.11190356,Condominium,Entire home/apt,10,2,5,6,Real Bed,21,6,20,3,20,465,94,strict,383,1,gte_226
0,0,Jamaica Plain,42.3195109,-71.11460122,Condominium,Private room,2,1.5,1,1,Real Bed,13,1,0,1,0,0,,flexible,90,0,btw_$75-$150
1,1,Jamaica Plain,42.32243105,-71.11326558,Apartment,Entire home/apt,6,1,2,3,Real Bed,13,2,20,3,23,198,97,flexible,99,0,btw_$75-$150
0,0,Jamaica Plain,42.30337107,-71.11500731,Apartment,Private room,2,1,1,1,Real Bed,17,1,0,1,9,65,91,moderate,50,0,lte_$75
0,0,Jamaica Plain,42.32436434,-71.10262149,Apartment,Entire home/apt,4,1,2,2,Real Bed,14,1,0,1,16,398,93,strict,300,1,gte_226
0,1,Jamaica Plain,42.30881608,-71.1139284,House,Entire home/apt,6,2,4,5,Real Bed,14,1,0,30,0,0,,flexible,184,1,btw_$151-$225
0,1,Jamaica Plain,42.31846335,-71.10792705,Apartment,Private room,2,1,1,1,Real Bed,20,1,0,2,107,801,92,moderate,80,0,btw_$75-$150
0,1,Jamaica Plain,42.30983835,-71.107524,House,Private room,2,1,1,1,Real Bed,10,1,5,1,26,368,97,moderate,85,0,btw_$75-$150
0,0,Jamaica Plain,42.31190937,-71.10675529,Apartment,Entire home/apt,2,1,1,2,Real Bed,10,2,20,2,10,122,98,flexible,150,1,btw_$75-$150
0,1,Jamaica Plain,42.31552926,-71.102403,Apartment,Entire home/apt,2,1,1,1,Real Bed,18,1,50,1,1,0,100,strict,100,0,btw_$75-$150
0,1,Jamaica Plain,42.32186357,-71.10374748,Apartment,Private room,2,1,1,1,Real Bed,9,1,0,1,8,149,93,moderate,100,0,btw_$75-$150
1,1,Jamaica Plain,42.29858047,-71.11026725,Townhouse,Private room,2,1.5,1,2,Real Bed,17,1,10,3,31,455,97,moderate,84,0,btw_$75-$150
1,1,Jamaica Plain,42.3162733,-71.10215681,Apartment,Entire home/apt,4,1,1,2,Real Bed,22,3,20,1,32,147,98,moderate,130,0,btw_$75-$150
0,1,Jamaica Plain,42.31614913,-71.10503627,Apartment,Private room,2,1,1,1,Futon,12,1,0,2,84,256,95,moderate,76,0,btw_$75-$150
0,1,Jamaica Plain,42.31218843,-71.10566184,Apartment,Private room,2,1,1,1,Real Bed,15,1,0,1,1,0,100,moderate,100,0,btw_$75-$150
1,1,Jamaica Plain,42.3134215,-71.1071186,House,Private room,2,2,1,1,Real Bed,14,2,20,2,7,100,100,flexible,70,0,lte_$75
0,1,Jamaica Plain,42.31131397,-71.11617069,Condominium,Entire home/apt,2,1,1,1,Real Bed,19,2,0,2,18,860,96,strict,125,0,btw_$75-$150
0,1,Jamaica Plain,42.30557708,-71.11367642,Apartment,Private room,2,1,1,1,Real Bed,12,1,10,1,6,38,94,flexible,70,0,lte_$75
1,1,Jamaica Plain,42.31605229,-71.09932134,Bed & Breakfast,Private room,1,1.5,1,1,Real Bed,15,1,0,1,0,0,,moderate,75,0,lte_$75
0,1,Jamaica Plain,42.30637132,-71.11350717,House,Entire home/apt,3,1,2,1,Real Bed,15,2,50,2,9,64,98,moderate,170,1,btw_$151-$225
1,1,Jamaica Plain,42.31509939,-71.11107897,House,Private room,2,1,1,1,Real Bed,22,1,20,4,55,2196,100,moderate,95,0,btw_$75-$150
0,1,Jamaica Plain,42.3064969,-71.1116203,Bed & Breakfast,Private room,2,1,1,2,Real Bed,17,1,0,4,10,141,100,flexible,70,0,lte_$75
0,0,Jamaica Plain,42.31922662,-71.1088689,Apartment,Entire home/apt,6,1,3,3,Real Bed,12,1,0,1,0,0,,flexible,299,1,gte_226
0,1,Jamaica Plain,42.30361487,-71.12921449,House,Private room,1,1.5,1,1,Real Bed,12,1,0,3,0,0,,moderate,70,0,lte_$75
0,1,Jamaica Plain,42.31179032,-71.12132703,Entire Floor,Entire home/apt,6,2,2,3,Real Bed,21,4,15,1,0,0,,moderate,155,1,btw_$151-$225
0,0,Jamaica Plain,42.32133487,-71.1077732,Apartment,Entire home/apt,4,2,2,2,Real Bed,12,1,0,1,1,0,100,moderate,250,1,gte_226
1,1,Jamaica Plain,42.30073404,-71.11431097,Apartment,Private room,2,1,1,1,Real Bed,13,1,0,2,49,848,95,moderate,115,0,btw_$75-$150
0,1,Jamaica Plain,42.28965255,-71.11472079,House,Private room,3,1,1,2,Real Bed,14,1,10,2,145,1641,92,moderate,70,0,lte_$75
0,1,Jamaica Plain,42.28825811,-71.11306692,House,Entire home/apt,3,1,1,2,Real Bed,17,2,10,2,68,852,93,moderate,135,0,btw_$75-$150
1,1,Jamaica Plain,42.31214692,-71.10890828,Condominium,Private room,2,1,1,1,Real Bed,20,1,20,1,5,374,100,strict,120,0,btw_$75-$150
1,1,Jamaica Plain,42.31303259,-71.11202441,Loft,Entire home/apt,4,1.5,1,1,Real Bed,17,1,50,1,12,188,100,moderate,130,0,btw_$75-$150
0,1,Jamaica Plain,42.32152084,-71.10741009,Apartment,Private room,3,1,1,1,Real Bed,9,2,35,2,5,29,88,strict,29,0,lte_$75
0,0,Jamaica Plain,42.30450198,-71.11147205,Apartment,Private room,2,1,1,1,Real Bed,23,1,0,1,9,78,91,flexible,68,0,lte_$75
0,1,Jamaica Plain,42.31968702,-71.11296925,Apartment,Entire home/apt,6,1,3,5,Real Bed,23,4,50,1,9,153,97,strict,300,1,gte_226
1,1,Jamaica Plain,42.31261825,-71.10620542,House,Private room,1,2,1,1,Real Bed,19,1,20,2,22,100,95,moderate,50,0,lte_$75
0,1,Jamaica Plain,42.31246587,-71.10751981,Condominium,Entire home/apt,2,1,1,1,Real Bed,15,1,0,7,2,9,90,strict,119,0,btw_$75-$150
0,1,Jamaica Plain,42.29050284,-71.11642164,Apartment,Private room,2,1,1,1,Futon,17,2,50,2,31,488,75,moderate,46,0,lte_$75
0,0,Jamaica Plain,42.31642341,-71.10502709,Condominium,Entire home/apt,6,1,2,3,Real Bed,22,2,25,3,0,0,,strict,295,1,gte_226
0,1,Jamaica Plain,42.32274731,-71.11033371,Apartment,Entire home/apt,5,1,2,3,Real Bed,13,2,10,1,19,499,79,strict,130,0,btw_$75-$150
0,1,Jamaica Plain,42.31277909,-71.10974082,Condominium,Entire home/apt,6,2,2,2,Real Bed,20,2,20,3,7,427,100,strict,180,1,btw_$151-$225
0,0,Jamaica Plain,42.31102328,-71.11899339,Apartment,Entire home/apt,7,1,2,4,Real Bed,25,4,15,2,0,0,,flexible,300,1,gte_226
0,0,Jamaica Plain,42.30354529,-71.10589216,Apartment,Entire home/apt,5,1,2,3,Real Bed,18,1,0,2,0,0,,moderate,200,1,btw_$151-$225
0,0,Jamaica Plain,42.31576896,-71.11289367,Apartment,Entire home/apt,2,1,1,1,Real Bed,15,2,0,4,26,394,92,strict,136,0,btw_$75-$150
0,1,Jamaica Plain,42.30401959,-71.10493709,Apartment,Entire home/apt,2,1,1,1,Real Bed,14,1,0,2,5,46,96,strict,100,0,btw_$75-$150
1,1,Jamaica Plain,42.31779833,-71.1040344,House,Private room,5,1,1,2,Real Bed,23,1,34,2,48,670,100,strict,88,0,btw_$75-$150
0,1,Jamaica Plain,42.32411924,-71.10669945,House,Private room,3,1,1,2,Real Bed,2,1,0,2,15,150,93,flexible,95,0,btw_$75-$150
0,1,Jamaica Plain,42.30957368,-71.10629241,House,Entire home/apt,2,1.5,1,1,Real Bed,11,1,0,5,1,0,80,strict,135,0,btw_$75-$150
1,1,Jamaica Plain,42.3023644,-71.11490982,House,Entire home/apt,2,1,1,1,Real Bed,15,1,0,2,104,685,98,moderate,135,0,btw_$75-$150
1,1,Jamaica Plain,42.31167891,-71.10613378,Bed & Breakfast,Private room,2,1,1,1,Real Bed,18,2,20,2,63,715,97,flexible,75,0,lte_$75
1,1,Jamaica Plain,42.3177898,-71.10489693,House,Entire home/apt,5,1,2,4,Real Bed,21,3,25,1,25,140,96,strict,189,1,btw_$151-$225
1,1,Jamaica Plain,42.30509466,-71.11347198,House,Private room,2,1,1,1,Real Bed,19,0,0,2,41,463,98,flexible,75,0,lte_$75
0,1,Jamaica Plain,42.30979784,-71.10174213,Apartment,Private room,2,1,1,1,Real Bed,13,1,45,2,15,369,97,moderate,55,0,lte_$75
0,1,Jamaica Plain,42.30514213,-71.10732686,Apartment,Private room,2,1,1,1,Real Bed,13,1,0,1,10,623,86,moderate,125,0,btw_$75-$150
1,1,Jamaica Plain,42.29982378,-71.1125722,Condominium,Private room,1,1,1,1,Real Bed,20,0,0,28,184,712,96,moderate,88,0,btw_$75-$150
0,1,Jamaica Plain,42.31408312,-71.09973817,Apartment,Private room,1,1,1,1,Real Bed,5,1,0,7,1,0,80,flexible,72,0,lte_$75
0,0,Jamaica Plain,42.30731115,-71.10339731,Apartment,Shared room,1,1,1,1,Real Bed,12,1,0,1,1,0,60,flexible,22,0,lte_$75
0,1,Jamaica Plain,42.2909887,-71.1127371,House,Private room,2,1,1,1,Real Bed,19,2,10,2,12,118,90,moderate,90,0,btw_$75-$150
0,0,Jamaica Plain,42.31158243,-71.11170823,Apartment,Private room,2,2,1,1,Pull-out Sofa,11,1,0,1,0,0,,flexible,150,1,btw_$75-$150
0,1,Jamaica Plain,42.30866054,-71.10156432,Apartment,Private room,2,1,1,1,Real Bed,13,2,0,2,42,1064,95,flexible,82,0,btw_$75-$150
0,1,Jamaica Plain,42.32137451,-71.1060596,House,Private room,2,1,1,1,Real Bed,18,1,20,3,10,128,94,moderate,84,0,btw_$75-$150
0,0,Jamaica Plain,42.30516878,-71.11290753,Apartment,Entire home/apt,4,1,2,2,Real Bed,12,4,15,1,22,375,94,flexible,160,1,btw_$151-$225
0,1,Jamaica Plain,42.32002043,-71.10459796,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,15,1,0,7,1,0,100,strict,110,0,btw_$75-$150
1,1,Jamaica Plain,42.3069432,-71.11401575,Apartment,Entire home/apt,4,1,2,2,Real Bed,12,1,0,2,29,681,98,moderate,150,1,btw_$75-$150
0,0,Jamaica Plain,42.29366808,-71.11789414,Condominium,Private room,2,1,1,1,Real Bed,16,2,20,2,1,0,100,strict,80,0,btw_$75-$150
0,1,Jamaica Plain,42.31881359,-71.10321897,Apartment,Entire home/apt,5,1,2,3,Real Bed,23,4,25,3,5,339,100,strict,225,1,btw_$151-$225
0,1,Jamaica Plain,42.30601751,-71.10953839,Apartment,Private room,2,1.5,1,1,Real Bed,16,1,10,3,60,1172,96,moderate,65,0,lte_$75
0,1,Jamaica Plain,42.31885965,-71.11451513,House,Entire home/apt,8,1,3,4,Real Bed,18,6,25,3,57,1187,93,strict,275,1,gte_226
0,1,Jamaica Plain,42.31161875,-71.10910186,House,Entire home/apt,8,2.5,3,3,Real Bed,20,2,25,3,5,555,100,strict,300,1,gte_226
0,1,Jamaica Plain,42.30189019,-71.12908358,House,Entire home/apt,5,1.5,3,3,Real Bed,13,1,0,3,4,84,100,moderate,185,1,btw_$151-$225
0,1,Jamaica Plain,42.31947423,-71.10981262,Apartment,Entire home/apt,4,1,1,1,Real Bed,21,2,25,3,7,122,94,moderate,175,1,btw_$151-$225
0,1,Jamaica Plain,42.31187523,-71.10988286,Apartment,Entire home/apt,5,1,2,3,Real Bed,12,5,20,2,0,0,,flexible,175,1,btw_$151-$225
1,1,Jamaica Plain,42.29552807,-71.11929019,Apartment,Private room,2,1,1,2,Real Bed,17,2,25,1,173,705,97,flexible,75,0,lte_$75
0,0,Jamaica Plain,42.30963229,-71.11621848,Apartment,Private room,2,1,1,1,Pull-out Sofa,14,1,10,2,88,1395,87,strict,60,0,lte_$75
1,1,Jamaica Plain,42.31321248,-71.10808728,Apartment,Entire home/apt,3,2,2,2,Real Bed,18,1,0,4,1,0,80,flexible,100,0,btw_$75-$150
1,1,Jamaica Plain,42.32139007,-71.1088521,Townhouse,Private room,1,1,1,1,Real Bed,11,1,0,2,1,0,100,moderate,75,0,lte_$75
1,1,Jamaica Plain,42.31653899,-71.1043184,Townhouse,Entire home/apt,2,1,0,1,Real Bed,17,2,0,1,61,650,95,strict,94,0,btw_$75-$150
1,1,Jamaica Plain,42.3112337,-71.10343443,Townhouse,Private room,2,1,1,1,Real Bed,10,1,10,1,19,110,98,moderate,85,0,btw_$75-$150
1,1,Jamaica Plain,42.30512601,-71.11423328,Apartment,Private room,2,1,1,1,Real Bed,15,2,0,2,13,211,98,moderate,83,0,btw_$75-$150
0,1,Jamaica Plain,42.31039502,-71.11838026,Apartment,Private room,2,1,1,1,Real Bed,18,1,10,1,22,383,94,strict,75,0,lte_$75
0,1,Jamaica Plain,42.30829329,-71.12399112,Apartment,Entire home/apt,6,2,3,3,Real Bed,19,5,19,2,74,900,88,strict,168,1,btw_$151-$225
1,1,Jamaica Plain,42.29444215,-71.11994538,Apartment,Private room,2,1,1,1,Real Bed,17,2,25,1,280,1170,96,flexible,60,0,lte_$75
1,1,Jamaica Plain,42.31747806,-71.10819474,Apartment,Entire home/apt,2,1,1,1,Real Bed,18,1,0,2,152,1201,94,strict,135,0,btw_$75-$150
0,1,Jamaica Plain,42.31299709,-71.10930512,Bed & Breakfast,Private room,2,1,1,1,Real Bed,17,1,0,2,15,680,97,moderate,119,0,btw_$75-$150
0,0,Jamaica Plain,42.31633721,-71.10285592,Condominium,Entire home/apt,5,1,2,2,Real Bed,18,2,25,3,0,0,,strict,275,1,gte_226
0,0,Jamaica Plain,42.28801846,-71.11367911,House,Entire home/apt,2,1,1,1,Real Bed,14,2,0,2,28,499,99,flexible,130,0,btw_$75-$150
0,1,Jamaica Plain,42.31798894,-71.10988165,Apartment,Entire home/apt,3,1,2,3,Real Bed,17,2,25,2,0,0,,moderate,160,1,btw_$151-$225
1,1,Jamaica Plain,42.32443218,-71.10789033,Condominium,Private room,1,1,1,1,Real Bed,15,1,20,3,17,148,100,moderate,65,0,lte_$75
0,1,Jamaica Plain,42.31089358,-71.12243916,House,Private room,4,1,1,2,Futon,19,2,15,2,3,7,100,moderate,77,0,btw_$75-$150
1,1,Jamaica Plain,42.31713375,-71.10965966,House,Private room,2,1,1,1,Real Bed,18,1,0,3,198,1532,96,moderate,71,0,lte_$75
0,1,Jamaica Plain,42.30469509,-71.10730425,Townhouse,Entire home/apt,2,1.5,1,1,Real Bed,18,1,0,2,1,0,100,flexible,200,1,btw_$151-$225
0,1,Jamaica Plain,42.3234374,-71.11397537,Apartment,Private room,2,1,1,1,Real Bed,12,0,0,2,5,240,100,moderate,55,0,lte_$75
0,1,Jamaica Plain,42.32191936,-71.11047179,Apartment,Private room,2,2,1,1,Real Bed,14,1,0,1,1,0,,flexible,95,0,btw_$75-$150
0,1,Jamaica Plain,42.30931242,-71.11711989,Apartment,Entire home/apt,4,1,2,2,Real Bed,19,2,20,2,55,906,94,strict,220,1,btw_$151-$225
0,0,Jamaica Plain,42.30089711,-71.11196778,House,Private room,2,1,1,1,Real Bed,18,1,0,1,0,0,,flexible,54,0,lte_$75
0,1,Jamaica Plain,42.3077874,-71.11077967,Apartment,Private room,3,1,1,2,Real Bed,16,1,15,1,5,10,92,moderate,72,0,lte_$75
0,1,Jamaica Plain,42.30598913,-71.10334861,Apartment,Private room,2,1,1,1,Futon,21,2,30,2,5,31,96,flexible,70,0,lte_$75
1,1,Jamaica Plain,42.31337883,-71.11718909,House,Entire home/apt,4,1,2,3,Real Bed,8,2,25,2,92,1027,96,moderate,135,0,btw_$75-$150
0,1,Jamaica Plain,42.31406332,-71.10544008,House,Entire home/apt,6,1.5,3,3,Real Bed,19,1,0,4,3,39,100,strict,300,1,gte_226
1,1,Jamaica Plain,42.31547795,-71.09929421,Apartment,Private room,2,1,1,1,Real Bed,18,1,10,2,68,517,96,moderate,110,0,btw_$75-$150
0,1,Jamaica Plain,42.31254083,-71.1224635,House,Private room,2,1,1,1,Real Bed,24,1,0,2,5,20,96,moderate,70,0,lte_$75
1,1,Jamaica Plain,42.30640989,-71.11151039,House,Private room,1,1,1,1,Real Bed,18,1,0,2,34,642,95,moderate,75,0,lte_$75
0,1,Jamaica Plain,42.32512116,-71.11292465,Apartment,Private room,2,1,1,1,Real Bed,15,2,30,1,4,87,90,flexible,70,0,lte_$75
0,1,Jamaica Plain,42.31772906,-71.10019199,Condominium,Private room,2,1,1,1,Real Bed,11,1,20,2,0,0,,strict,88,0,btw_$75-$150
0,1,Jamaica Plain,42.31437713,-71.09951456,House,Entire home/apt,12,2.5,4,7,Real Bed,24,9,25,1,19,334,97,flexible,480,1,gte_226
0,1,Jamaica Plain,42.30581336,-71.11259651,House,Entire home/apt,9,2.5,4,5,Real Bed,21,0,0,3,49,1230,97,strict,550,1,gte_226
0,1,Jamaica Plain,42.30503422,-71.10333144,Apartment,Entire home/apt,4,1,2,2,Real Bed,19,2,20,2,32,565,94,moderate,180,1,btw_$151-$225
0,1,Jamaica Plain,42.30889797,-71.11868977,House,Entire home/apt,5,3.5,4,4,Real Bed,19,4,0,3,8,677,100,moderate,325,1,gte_226
0,0,Jamaica Plain,42.31978117,-71.10467022,Apartment,Private room,1,1,1,1,Real Bed,14,1,0,7,0,0,,flexible,65,0,lte_$75
0,0,Jamaica Plain,42.30826236,-71.11065977,Apartment,Entire home/apt,4,1,3,4,Real Bed,10,1,0,5,8,939,98,strict,290,1,gte_226
0,1,Jamaica Plain,42.29128816,-71.11396006,House,Entire home/apt,4,2,4,3,Real Bed,13,4,0,2,41,1397,94,moderate,159,1,btw_$151-$225
0,1,Jamaica Plain,42.30920004,-71.11836466,House,Private room,2,1,1,1,Real Bed,18,2,25,2,16,1015,99,strict,200,1,btw_$151-$225
0,1,Jamaica Plain,42.31569391,-71.10620875,House,Private room,2,1,1,1,Real Bed,14,1,0,1,80,319,98,moderate,95,0,btw_$75-$150
0,1,Jamaica Plain,42.32002036,-71.10745885,Condominium,Entire home/apt,2,1,1,1,Real Bed,20,1,0,1,18,230,85,moderate,65,0,lte_$75
1,1,Jamaica Plain,42.32489128,-71.11446554,Apartment,Entire home/apt,3,1,1,1,Real Bed,14,1,0,2,9,276,98,moderate,99,0,btw_$75-$150
0,1,Jamaica Plain,42.30776797,-71.11625789,House,Private room,3,1,1,2,Real Bed,19,2,25,3,97,885,95,moderate,93,0,btw_$75-$150
0,1,Jamaica Plain,42.30703672,-71.10336802,House,Entire home/apt,10,2.5,4,6,Real Bed,20,1,0,3,6,727,100,moderate,500,1,gte_226
0,1,Jamaica Plain,42.31008194,-71.1196777,Apartment,Entire home/apt,4,1,2,2,Real Bed,9,4,25,1,8,803,88,moderate,295,1,gte_226
1,0,Jamaica Plain,42.31359161,-71.12262105,House,Entire home/apt,11,3.5,5,5,Real Bed,19,6,50,3,28,604,98,strict,450,1,gte_226
1,1,Jamaica Plain,42.31153116,-71.09896776,House,Entire home/apt,4,1.5,2,2,Real Bed,19,2,15,1,5,260,100,strict,150,1,btw_$75-$150
0,1,Jamaica Plain,42.32498597,-71.10549496,Apartment,Entire home/apt,4,1,2,1,Real Bed,12,1,0,5,0,0,,flexible,95,0,btw_$75-$150
1,1,Jamaica Plain,42.30725436,-71.11424734,Condominium,Entire home/apt,4,1,2,2,Real Bed,23,2,0,3,18,679,99,moderate,150,1,btw_$75-$150
1,1,Jamaica Plain,42.31850121,-71.11451134,Apartment,Entire home/apt,8,2,4,4,Real Bed,17,4,0,2,12,455,95,strict,399,1,gte_226
0,0,Jamaica Plain,42.31784765,-71.10720557,House,Private room,2,1,1,1,Real Bed,17,1,0,1,19,41,93,flexible,71,0,lte_$75
0,0,Jamaica Plain,42.30466019,-71.10889251,Apartment,Entire home/apt,6,1,3,3,Real Bed,15,5,30,1,0,0,,flexible,500,1,gte_226
0,1,Jamaica Plain,42.31257952,-71.10784329,Bed & Breakfast,Private room,2,1,1,1,Real Bed,14,1,0,7,8,486,100,flexible,70,0,lte_$75
0,0,Jamaica Plain,42.30617229,-71.10670344,Apartment,Private room,2,1,1,1,Futon,17,1,0,1,0,0,,flexible,125,0,btw_$75-$150
0,0,Jamaica Plain,42.31373708,-71.11633699,Bed & Breakfast,Private room,2,1,1,1,Real Bed,17,1,15,3,23,311,95,strict,85,0,btw_$75-$150
0,1,Jamaica Plain,42.3173004,-71.10491021,Apartment,Private room,2,1,1,1,Real Bed,10,1,0,2,33,88,97,moderate,61,0,lte_$75
1,1,Jamaica Plain,42.31263932,-71.10927886,House,Entire home/apt,6,2,2,4,Real Bed,22,1,20,1,3,78,93,strict,250,1,gte_226
0,1,Jamaica Plain,42.31161782,-71.10385273,House,Private room,2,1,1,1,Real Bed,12,1,25,1,4,241,90,strict,56,0,lte_$75
0,1,Jamaica Plain,42.32173185,-71.11186968,Apartment,Shared room,3,1,1,2,Real Bed,13,1,0,1,3,29,80,flexible,200,1,btw_$151-$225
0,0,Jamaica Plain,42.30595039,-71.10489325,Apartment,Entire home/apt,6,1,2,3,Real Bed,16,4,25,2,14,104,94,strict,220,1,btw_$151-$225
1,1,Jamaica Plain,42.31795477,-71.10020426,Bed & Breakfast,Private room,1,1.5,1,1,Real Bed,17,1,0,1,1,0,100,strict,80,0,btw_$75-$150
1,1,Jamaica Plain,42.32141475,-71.10676417,Bed & Breakfast,Private room,2,1,1,1,Real Bed,11,1,20,1,8,439,95,strict,60,0,lte_$75
1,1,Jamaica Plain,42.31143796,-71.11864462,House,Private room,2,1,1,2,Real Bed,18,2,0,2,63,865,99,moderate,125,0,btw_$75-$150
0,0,Jamaica Plain,42.32123277,-71.11568853,House,Entire home/apt,5,2,3,3,Real Bed,17,1,0,4,0,0,,flexible,500,1,gte_226
