TEXT,graphics,hockey,medical,newsgroup
"gchen@essex.ecn.uoknor.edu writes in article < C55DoH.2AI@constellation.ecn.uoknor.edu> : Some VESA bios's support this mode (0x100). And *any* VGA should be able to support this (640x480 by 256 colors) since it only requires 256,000 bytes. My 8514/a VESA TSR supports this; it's the only VESA mode by card can support due to 8514/a restrictions. (A WD/Paradise) -- I am not responsible for anything I do or say -- I'm just an opinion. Robert J.C. Kyanko (rob@rjck.UUCP)",1,0,0,graphics
"abraxis@iastate.edu writes in article < abraxis.734340159@class1.iastate.edu> : It's supposedly a high-performance chip based upon workstation graphics accelerators. It's quite fast (I have 7), but as usual with new boards/chips the drivers are buggy for Windows. As far as Winmarks go, it depends upon the version. I think I got 42M winmarks with version 3.11. 2.5 yielded the 50+ number. I've also benchmarked this with Wintach at over 65 (from memory as well). As far as the low-level stuff goes, it looks pretty nice. It's got this quadrilateral fill command that requires just the four points. It's very fast, but beware of buggy drivers, and otherwise no non-windows support. -- I am not responsible for anything I do or say -- I'm just an opinion. Robert J.C. Kyanko (rob@rjck.UUCP)",1,0,0,graphics
"In article < lsk1v9INN93c@caspian.usc.edu> zyeh@caspian.usc.edu (zhenghao yeh) writes: It is used to create a TIN (triangulated irregular network), which is basically a bunch of triangles which form a surface over a group of points. What is special about it is that the triangles formed are the most equalateral possible. Check out "" Proceedings of AutoCarto N"" where N is 8..10. Sorry, I don't have a specific reference describing the process. -Michael",1,0,0,graphics
"I am writing some utilies to convert Regis and Tektonic esacpe sequences into some useful formats. I would rather not have to goto a bitmap format. I can convert them to Window Meta FIles easily enough, but I would rather convert them to Corel Draw, .CDR, or MS Power Point, .PPT, files. Microsoft would not give me the format. I was wondering if anybody out there knows the formats for these two applications.",1,0,0,graphics
xgif is the grandfather of XV. -- ======================================================================8--<,1,0,0,graphics
"< C51Eyz.4Ix@optimla.aimla.com> < 1993Apr6.144520.2190@unocal.com> < h48vtis@zola.esd.sgi.com> Date: 13 Apr 1993 23:13:45 GMT Lines: 11 Archer> How about "" Interactive Sex with Madonna"" ? or "" Sexium"" for short. /Lars -- Lars Fischer, fischer@iesd.auc.dk | It takes an uncommon mind to think of CS Dept., Aalborg Univ., DENMARK. | these things. -- Calvin",1,0,0,graphics
"Note the Followup-To: header ... steelem@rintintin.Colorado.EDU (STEELE MARK A) writes: On my SVR4 Amiga Unix box, I've got -lform, -lmenu, and -lpanel for use with the curses library. Guess what they provide? :-) Unix Press, ie. Prentice-Hall, has a programmer's guide for these tools, referred to as the FMLI (Forms Mgmt Language Interface) and ETI (Extended Terminal Interface), now in it's 2nd edition. It is ISBN 0-13-020637-7. Paraphrased from the outside back cover: FMLI is a high-level programming tool for creating menus, forms, and text frames. ETI is a set of screen management library subroutines that promote fast development of application programs for window, panel, menu, and form manipulation. The FMLI is a shell package which reads ascii text files and produces screen displays for data entry and presentation. It consists of a "" shell-like"" environment of the "" fmli"" program and it's database files. It is section 1F in the Unix Press manual. The ETI are subroutines, part of the 3X manual section, provide support for a multi-window capability on an ordinary ascii terminal with controls built on top of the curses library. -- Frank "" Crash"" Edwards Edwards & Edwards Consulting Voice: 813/786-3675 crash%ckctpa@myrddin.sybus.com, but please Data: 813/787-3675 don't ask UUNET to route it -- it's sloooow. There will be times in life when everyone you meet smiles and pats you on the back and tells you how great you are ... so hold on to your wallet.",1,0,0,graphics
"merkelbd@sage.cc.purdue.edu (Brian Merkel) writes: Yep... Alchemy works fine on my Tseng400+DAC, but I think I remember reading that it only displays in 15-bit or so. Of course, that's still 32K colors which is nothing to sneeze at. Use the --v flag. -- ----------------------------------------------------------------------------- Neal Miller | "" Why not go mad?"" | millernw@craft.camp.clarkson.edu Clarkson University | - Ford Prefect | dark@craft.camp.clarkson.edu -----------------------------------------------------------------------------",1,0,0,graphics
"There is a new product for the (IBM'ers) out there... it is called IMAGINE and it just started shipping yesterday... I can personally attest that it will blow the doors off of 3D-Studio. It is made by IMPUlSE, and is in its 3rd version....(1st) for the IBM.... it can do morphing, your standard key-framming animation, it is a raytracer (reflections & shadows), and can do/apply special FX to objects... (like ripple, explode, bounce) things of that nature. Also it has algorithmic texture maps....and your standard brushmapping also... you can have animated brushmaps...(ie. live video mapped on the objs)... also animated backdrops (ie. live video backgrounds) also animted reflections maps.... you get the idea.... it will run for about 500$ retail (I think)... dont let the low price fool you.... this product can do it all when it comes to 3D-animation and Renderering...! also....does anyone here know how to get in the Imagine mailing list?? please e-mail me if you do or post up here.... oh...the number for IMPULSE is --->1 800 328 0184 trb3@ra.msstate.edu",1,0,0,graphics
"In a previous article, trb3@Ra.MsState.Edu (Tony R. Boutwell) says: Well....I don't know about its competing with 3D studio, but it's pretty powerful allright. Yes, send e-mail to: imagine-request@email.sp.paramax.com With a header of something like subscribe. I actually work on the FAQ (frequently asked questions). We should have the new version out of it by next week, but if you want, I could e-mail you the previous one. It details what the list is etc... as well as answering basic questions about Imagine. Hope this helps! -- +======================================================================+ | Michael B. Comet - Software Engineer / Graphics Artist - CWRU | | mbc@po.CWRU.Edu - "" Silence those who oppose the freedom of speech&quot ; | +======================================================================+",1,0,0,graphics
"In article < 734553308snx@rjck.UUCP> rob@rjck.UUCP (Robert J.C. Kyanko) writes: Ahh no. Possibly you punched in the wrong numbers on your calculator. 256 color modes take a byte per pixel so 640 time 480 is 307,200 which is 300k to be exact. 640x400x256 only takes 250k but I don't think it is a BIOS mode. I wouldn't bet that all VGA cards can do that either. If a VGA card has 512k I bet it can do both 640x400 and 640x480. That by definition is SVGA, though not very high SVGA.",1,0,0,graphics
"Hi! I am working on a project that needs to create contour lines from random data points. The work that I have done so far tells me that I need to look into Triangulated Irregular Networks (TIN), the Delauney criiterion, and the Krige method. Does anyone have any suggestions for references, programs and hopefully source code for creating contours. Any help with this or any surface modeling would be greatly appreciated. I can be reached at the addresses below: -- Paul Conway PVCONWAY@COPPER.DENVER.COLORADO.EDU PVCONWAY@CUDNVR.DENVER.COLORADO.EDU",1,0,0,graphics
